label,sentence1,sentence2
1,"Do đó Vietnam Airlines phải thu xếp để 23 khách nói trên đi ôtô ra Hà Nội , rồi xuất phát đi TP HCM từ sân bay Nội Bài .","Vì thế Vietnam Airlines phải sắp xếp để 23 khách trên đi ôtô ra Hà Nội , rồi bắt đầu đi TP HCM từ sân bay Nội Bài ."
1,Đây không phải là lần duy nhất một hành khách tìm cách mở cửa thoát hiểm máy bay .,Đây không phải là lần đầu tiên một hành khách tìm cách mở cửa thoát hiểm máy bay .
1,"Trước đó , nhiều trường hợp đã bị phạt tiền vì hành vi này .","Trước đó , nhiều người đã bị phạt tiền vì hành vi này ."
1,"Do đó , hành khách vẫn có khả năng mở được cửa thoát hiểm .","Do đó , tuy không dễ , vẫn có hành khách mở được cửa thoát hiểm ."
1,Việc hành khách mở cửa có thể gây thiệt hại hàng nghìn USD cho hãng .,"Việc hành khách mở cửa có thể hãng thiệt hại hàng nghìn USD tiền khắc phục kỹ thuật , chậm giờ bay ."
1,Mức phạt thực tế người vi phạm thường là 15 triệu đồng .,"Thực tế từ trước đến nay , những người vi phạm thường bị phạt 15 triệu đồng ."
1,Người Nga bảo vệ Putin trước cáo buộc của phương Tây .,Người Nga bảo vệ Putin trước những lời buộc tội của phương Tây .
1,"Hầu hết người dân Nga rất bức xúc trước việc phương Tây và Ukraine đổ lỗi cho Tổng thống Vladimir Putin về thảm kịch máy bay MH17 , đồng thời nghi ngờ Mỹ đằng sau vụ việc này .","Hầu hết người dân Nga tỏ ra bức xúc trước việc phương Tây và Ukraine đổ lỗi cho Tổng thống Vladimir Putin về thảm kịch máy bay MH17 , đồng thời đặt ra nhiều giả thuyết âm mưu liên quan đến Mỹ đằng sau vụ việc này ."
1,""" Phải chăng người Mỹ sẽ tấn công chúng ta ? "" , những người trong một phòng khám răng ở Moscow đặt ra câu hỏi khi nữ nhà báo Nga Natalia Antonova bước vào .",""" Liệu bây giờ người Mỹ có tấn công chúng ta không ? "" , những người trong một phòng khám răng ở Moscow đưa ra câu hỏi khi nữ nhà báo Nga Natalia Antonova bước vào ."
1,"Tất cả mọi người tại đây đều lo lắng về những điều có thể xảy ra , sau khi phi cơ chở khách của Malaysia bị bắn hạ ở miền đông Ukraine .","Từ nha sĩ , lễ tân đến người thợ đang sửa máy tính tại đây đều lo lắng về những gì có thể xảy ra , một ngày sau khi phi cơ chở khách của Malaysia bị bắn hạ ở miền đông Ukraine ."
1,""" Có lẽ cô biết điều gì đó mà chúng tôi không biết "" , người lễ tân nói .",""" Cô dường như biết điều gì đó mà chúng tôi không biết "" , người lễ tân nói ."
1,""" Tôi không bao giờ tin những gì chiếu trên truyền hình "" .",""" Và tôi cũng không tin những gì chiếu trên truyền hình "" ."
1,Vụ MH17 có thể khiến cuộc xung đột trong nội bộ một quốc gia thành bi kịch toàn cầu .,Hậu quả của vụ MH17 có thể biến cuộc xung đột trong nội bộ một quốc gia thành thảm kịch toàn cầu .
1,Chính là Kremlin sẽ phải trả giá chứ không phải là quân ly khai .,"Không phải là quân ly khai , mà chính là Kremlin sẽ phải trả giá ."
1,""" Bởi vì chính quyền Moscow , dù ra sức bác bỏ nhưng vẫn bị toàn thế giới cáo buộc tài trợ và bảo hộ quân ly khai "" , nhà quan sát chính trị nổi tiếng , ông Konstantin von Eggert bình luận trên nhật báo Kommersant .",""" Do chính quyền Moscow , bị toàn thế giới cáo buộc tài trợ và bảo hộ quân ly khai "" , nhà quan sát chính trị nổi tiếng , ông Konstantin von Eggert bình luận trên nhật báo Kommersant ."
1,"Ông Dmitry gọi quân ly khai là "" lũ trẻ nít vô kỷ luật "" .","Ông Dmitry , nha sĩ của nhà báo Antonova , người từng có thời gian phục vụ trong quân đội , gọi quân ly khai là "" lũ trẻ nít vô kỷ luật "" ."
1,"Đồng thời , ông cũng đề cập tới "" bên thứ ba "" trong vụ thảm kịch .","Đồng thời , ông cũng nhắc đến "" bên thứ ba "" trong vụ thảm kịch ."
1,Ai được lợi khi mô tả nước Nga như một con quái vật ?,"Tổ chức nào , cá nhân nào được lợi khi nói rằng nước Nga như một con quái vật ?"
1,""" Người Mỹ luôn muốn lôi kéo toàn thế giới vào chiến tranh "" , ông nói .",""" Chính là người Mỹ , họ muốn lôi kéo toàn thế giới vào chiến tranh "" , ông nói ."
1,"Vitaly , quản lý một cửa hàng ở địa phương , cho rằng "" một cuộc chiến tranh thông tin đang diễn ra "" và Mỹ có đủ khả năng để mưu hại "" cả Nga và phe ly khai Ukraine "" .","Vitaly , người quản lý một cửa hàng ở địa phương , cho hay "" một cuộc chiến tranh thông tin đang diễn ra "" và Mỹ có đầy đủ mọi thứ để mưu hại "" cả Nga và phe ly khai Ukraine "" ."
1,"Anh kịch liệt lên án phe ly khai rằng "" những điều họ làm là vô nghĩa .","Anh cũng lên án phe ly khai rằng "" mọi điều họ làm là không có ý nghĩa ."
1,""" Họ chỉ cố gắng đưa Nga vào cuộc chiến tranh thế giới thứ ba "" , Vitaly nói .",""" Họ chỉ cố gắng kéo Nga vào cuộc chiến tranh thế giới thứ ba "" , Vitaly nói ."
1,""" Ly khai đồng nghĩa với gia tăng gánh nặng trách nhiệm "" , chuyên gia Konstatin nhận định .",""" Ly khai đồng nghĩa với gia tăng gánh nặng trách nhiệm - bất kỳ chiến lược gia giỏi nào cũng sẽ nói thế "" , chuyên gia Konstatin khẳng định ."
1,"Nhiều người dân Nga cho rằng: Ukraine mới là chính phủ bài trừ Nga , thân phương Tây và tham nhũng .","Như nhiều người dân Nga khác , ông cho rằng Ukraine mới là chính phủ bài trừ Nga , thân phương Tây và tham nhũng ."
1,"Ông không đồng tình với quan điểm cho rằng Nga phải nhận lấy "" rủi ro chính trị "" vì ủng hộ quân nổi dậy .","Ông cũng bác bỏ quan điểm cho rằng Nga phải nhận lấy "" rủi ro chính trị "" vì ủng hộ quân nổi dậy ."
1,"Trong khi đó , Maria , một phát thanh viên , nói rằng thảm họa MH17 kéo theo "" nỗi lo sợ về ngày tận thế sắp tới "" .","Trong khi đó , Maria , một phát thanh viên , nói rằng thảm họa MH17 dẫn đến "" khả năng ngày tận thế sắp tới "" ."
1,Toàn bộ hành khách thiệt mạng đã đủ đau đớn rồi .,Không hành khách nào sống xót đã vô cùng đau đớn rồi .
1,Nếu như chiến tranh càng trầm trọng hơn và có nhiều người chết hơn thì liệu điều gì sẽ xảy ra ?,Chuyện gì xảy ra nếu như chiến tranh càng trầm trọng hơn và có nhiều người chết hơn ?
1,""" Mọi chuyện sẽ đi đến đâu ? "" , cô hỏi .",""" Tất cả chuyện này sẽ đi đến đâu ? "" , cô hỏi ."
1,"Không như tiêu đề trên các báo phương Tây đưa tin về "" tên lửa của Putin "" , "" nạn nhân của Putin "" , đa số những người tại Moscow đều phản đối việc đổ lỗi trực tiếp cho tổng thống Nga .","Trái ngược với tiêu đề trên các báo phương Tây đưa tin về "" tên lửa của Putin "" , "" nạn nhân của Putin "" , đa phần những người được phỏng vấn tại Moscow đều phản đối việc đổ lỗi trực tiếp cho tổng thống Nga ."
1,"Các phương tiện truyền thông bao gồm các kênh truyền hình nhà nước , đưa ra nhiều giải thích cho thảm kịch MH17 , kể cả giả thiết rằng máy bay chiến đấu đã bắn hạ chiếc máy bay dân sự , hay hệ thống tên lửa phòng không của Kiev muốn bắn hạ chuyên cơ chở ông Putin .","Các phương tiện truyền thông , trong đó có các kênh truyền hình nhà nước , đưa ra nhiều lý giải cho thảm kịch MH17 , bao gồm cả giả thiết rằng máy bay chiến đấu của Ukraine đã bắn hạ chiếc máy bay dân sự , hay hệ thống tên lửa phòng không của Kiev muốn bắn hạ chuyên cơ chở ông Putin ."
1,""" Thật vô lý khi cho rằng quân nổi dậy có liên hệ trực tiếp với Putin "" , Konstatin nói .",""" Ý kiến cho rằng quân nổi dậy có liên hệ trực tiếp với Putin thật nực cười "" , Konstatin nói ."
1,""" Tôi còn không biết có loại hệ thống chỉ huy nào được thiết lập ở đó không "" .",""" Tôi thậm chí không biết ở đó có loại hệ thống chỉ huy nào được thiết lập không "" ."
1,"Vitaly thì kịch liệt hơn , đổ lỗi cho các cố vấn của ông Putin đã "" không tư vấn đúng cách "" .","Vitaly thì gay gắt hơn , cho rằng đông Ukraine là một "" thất bại "" ngay từ đầu , và đổ lỗi cho các cố vấn của ông Putin đã "" không tư vấn đúng cách "" ."
1,"Vitaly không hiểu tại sao một người đã đưa nước Nga khỏi khủng hoảng những năm 90 lại muốn dính dáng đến đông Ukraine , ngoại trừ "" sự thật về ông bị bóp méo "" .","Vitaly không hiểu tại sao một tổng thống , người đã kéo nước Nga khỏi khủng hoảng những năm 90 lại muốn dính dáng đến đông Ukraine , trừ khi "" sự thật về ông bị bóp méo "" ."
1,Thậm chí những nhà phê bình Putin cũng cho rằng tổng thống Nga không thể dự báo trước sự việc này .,Ngay cả những nhà phê bình Putin mạnh mẽ cũng cho rằng tổng thống Nga không thể lường trước sự việc này .
1,""" Tôi không bao giờ ủng hộ và bầu cho Putin và không đồng ý cách ông ấy điều hành đất nước "" , Yekaterina , một người về hưu nói .",""" Tôi không bao giờ bầu cho Putin , đó không phải là người tôi ủng hộ , tôi cũng không đồng ý cách ông ấy điều hành đất nước "" , Yekaterina , một người về hưu nói ."
1,""" Nhưng tôi cho rằng ông ấy không hề muốn thảm kịch này xảy ra "" .",""" Nhưng vụ việc kinh hoàng này , thảm kịch này tôi cho là ông ấy không muốn nó xảy ra "" ."
1,""" Không mấy người đổ lỗi cho Putin "" , Maria nói .",""" Chỉ số ít người đổ lỗi cho Putin "" , Maria nói ."
1,"Nước Nga đang phát triển mạnh mẽ , nhưng vẫn là một đất nước hỗn loạn .","Nước Nga đang khá dần lên , nhưng vẫn là một đất nước hỗn loạn ."
1,"Hơn nữa , không thể loại trừ thực tế rằng 100% lãnh đạo Ukraine đều không đáng tin  .","Hơn nữa , không thể bỏ qua thực tế rằng 100% lãnh đạo Ukraine đều không đáng tin ."
1,"Với nhiều người dân ở Moscow , các lý thuyết âm mưu dường như là liều thuốc trấn an thích hợp .","Với số đông người dân ở Moscow , liều thuốc trấn an thích hợp là các âm mưu dường như ."
1,"Cả truyền hình và những trang mạng đều cho rằng nạn nhân vụ việc "" có thể đã chết nhiều tuần trước đó "" , và nguyên nhân thực sự bị các lực lượng vũ trang Ukraine che giấu.","Cả truyền hình và những trang mạng đều nhấn mạnh giả thuyết cho rằng nạn nhân vụ việc "" có thể đã chết nhiều tuần trước đó "" , và các lực lượng vũ trang Ukraine đang cố gắng che giấu nguyên nhân thực sự ."
1,""" Tôi khó mà chấp nhận rằng tất cả việc này chỉ là sai lầm của ai đó "" , Vitaly nói , "" Tôi không chắc là mình làm nổi việc đó "" .",""" Tôi không thể chấp nhận rằng tất cả việc này chỉ là sai lầm của ai đó "" , Vitaly nói , "" Tôi không chắc là mình có thể làm việc đó "" ."
1,Số ít người Nga cho rằng đây là âm mưu của Ukraine hoặc Mỹ .,Một số người Nga nghi ngờ đây là âm mưu của Ukraine hoặc Mỹ .
1,"Natasha Kovalyova , một người gây giống chó , cho rằng "" người Mỹ là chủ mưu "" .","Natasha Kovalyova , một người gây giống chó , cho rằng "" người Mỹ gây ra vụ này "" ."
1,"Họ muốn lôi Nga vào chuyện này , nhưng đó là việc của họ .","Họ muốn Nga có liên quan đến chuyện này , nhưng đó là việc của họ ."
1,"Nước Nga không giúp đỡ quân nổi dậy , nếu có , chỉ là trợ giúp về y tế và tình nguyện viên , cô nói .","Nước Nga có thể chỉ trợ giúp về y tế và tình nguyện viên cho quân nổi dậy , cô nói ."
1,"Đồng nghiệp của cô , ông Kostantin cho rằng có thể vụ việc do lực lượng của Kiev gây ra .","Đồng nghiệp của cô , ông Kostantin nghi ngờ vụ việc do lực lượng của Kiev gây ra ."
1,Tôi cho rằng đó không phải là tai nạn .,Tôi nghĩ rằng đó không phải là tai nạn .
1,"Ai đó đã cố tình gây ra để châu Âu triển khai quân đội , và NATO trợ giúp Ukraine , ông Kostantin nghi ngờ .","Người ta cố tình gây ra để châu Âu triển khai quân đội , và NATO sẽ nhảy vào trợ giúp Ukraine , ông Kostantin nghi ngờ ."
1,""" Tôi nghe nói có khá đôn trẻ em "" , Konstantin nói .",""" Tôi nghe bảo có rất nhiều trẻ em "" , Konstantin nói ."
1,"Lũ trẻ có lẽ chưa hề biết đến Ukraine , chiến tranh , hay những thứ tương tự thế .","Lũ trẻ có lẽ chưa bao giờ nghe nói đến Ukraine , chiến tranh , hay những thứ đại loại thế ."
1,Những người vô tội luôn phải chịu đau khổ .,Những người vô tội luôn phải hứng chịu đau khổ mà không phải ai khác.
1,Rộ tin MU phá kỉ lục chuyển nhượng vì Vidal .,Có tin đồn MU lập kỉ lục chuyển nhượng vì Vidal .
1,Thương vụ chuyển nhượng Arturo Vidal tới MU tưởng rằng đã không thành do những rắc rối giữa đội bóng thành Manchester với CLB Juventus về mức phí chuyển nhượng .,Thương vụ chuyển nhượng Arturo Vidal tới MU tưởng như đã hoàn toàn tắt lịm do những khúc mắc giữa đội bóng thành Manchester với CLB Juventus về mức phí chuyển nhượng .
1,Tuy nhiên hiện đang có những nguồn tin cho hay MU sẽ hoàn thành thương vụ này với mức phí kỷ lục .,Tuy nhiên hiện đang có thông tin MU sẽ phá kỉ lục chuyển nhượng của CLB để hoàn thành thương vụ này .
1,Trong thời gian qua MU đã tích cực đàm phán với Juventus về việc chuyển nhượng Arturo Vidal .,Như đã biết trong thời gian qua MU đã liên hệ tích cực với Juventus về việc chuyển nhượng Arturo Vidal .
1,"Tuy nhiên hai CLB đã không thể đi đến thống nhất về giá trị chuyển nhượng và có thể thương vụ này đã rơi vào bế tắc tuy nhiên theo tờ daily Star , MU sẽ quay lại với thương vụ này bằng một lời đề nghị hấp dẫn khác .","Tuy nhiên hai CLB đã không thống nhất được với nhau về giá trị chuyển nhượng và tưởng như thương vụ này đã hoàn toàn rơi vào bế tắc tuy nhiên theo tờ daily Star , MU sẽ trở lại với thương vụ này bằng một lời đề nghị rất hấp dẫn ."
1,"Theo đó MU sẵn sàng chi ra 42,5 triệu bảng phí chuyển nhượng để có được chữ ký của tiền vệ người Chile .","Theo đó MU sẵn sàng chồng ra 42,5 triệu bảng phí chuyển nhượng để có tiền vệ người Chile ."
1,"Nếu điều đó xảy ra cầu thủ này sẽ nhận mức lương rất cao tại CLB mới , lên tới 200 nghìn bảng ngang bằng với mức lương của Van Persie và chỉ sau Wayne Rooney .","Bản thân cầu thủ này cũng sẽ nhận mức lương rất cao tại CLB mới , lên tới 200 nghìn bảng tương đương với mức lương của Van Persie và cao hàng thứ 2 ở MU , chỉ sau Wayne Rooney ."
1,Nhiều người cảm thấy bất ngờ vì thông tin này .,Thông tin này sẽ khiến nhiều người cảm thấy ngạc nhiên .
1,"Trước đó có tin đồn rằng chính MU mới là CLB từ chối mức giá 35 triệu bảng phí chuyển nhượng , một con số làm Juventus siêu lòng .","Vì trước đó có tin khẳng định rằng chính MU mới là CLB từ chối mức giá 35 triệu bảng phí chuyển nhượng , một con số mà theo tờ Gazzetta dello Sport thì đã đủ làm Juventus siêu lòng ."
1,"Lý do MU không muốn chiêu mộ Vidal là do cầu thủ này năm nay đã 27 tuổi , độ tuổi cần phải cân nhắc kỹ lưỡng .","Sở dĩ MU không muốn chi số quá lớn để chiêu mộ Vidal là do cầu thủ này năm nay đã 27 tuổi , độ tuổi không phải già nhưng cũng không còn trẻ ."
1,Có thể nhận thấy tài năng của Vidal lên tới đỉnh cao và theo các đánh giá của các nhà chuyên môn thì tài năng đó khó có khả năng phát triển lên nữa .,Có thể nói tài năng của Vidal giờ đây đã đạt tới độ chín và theo các đánh giá của các nhà chuyên môn thì tài năng của anh sẽ không còn khả năng phát triển lên tầm cao hơn nữa .
1,Vì lý do đó MU chỉ chịu chi số tiền dưới 30 triệu bảng .,Vì thế MU chỉ chấp nhận trả dưới 30 triệu bảng .
1,"Nguyên nhân chính MU quay lại với thương vụ Vidal là do Van Gaal , vị chính chiến lược gia này đang làm sống lại thương vụ này .","Việc MU quay lại với thương vụ Vidal nằm ở Van Gaal , chính chiến lược gia người Hà Lan đang tái khởi động thương vụ này ."
1,Sự ấn tượng của tiền vệ này ở World Cup 2014 đã khiến Van Gaal muốn có được tiền vệ này .,Một phần nguyên nhân không nhỏ khiến Van Gaal muốn chiêu mộ Vidal là bởi sự ấn tượng của tiền vệ này ở World Cup 2014 .
1,"Vidal đã ra sân 3/4 trận đấu chính thức của Chile ở World Cup , anh chỉ không được ra sân từ đầu trong trận đấu với Hà Lan ở lượt cuối vòng bảng ( do Chile đã chắc quyền đi tiếp ) .","Vidal đã đá chính hơn nửa số trận đấu chính thức của Chile ở World Cup , anh chỉ không được đá chính từ đầu trong trận đấu với Hà Lan ở lượt cuối vòng bảng ( do Chile đã chắc quyền đi tiếp ) ."
1,"Đội tuyển của Vidal khiến Brazil lao đao ở vòng 1/8 , họ chỉ rời World Cup khi thất bại sau loạt sút luân lưu đầy may rủi .","Đội tuyển của Vidal đã lọt vào vòng 1/8 và khiến Brazil khốn đốn , họ chỉ chịu rời World Cup sau loạt sút luân lưu đầy may rủi ."
1,Phong độ của Vidal ở hầu hết các trận tại World Cup đều vô cùng ấn tượng và điều đó đã thuyết phục Van Gaal muốn có anh trong đội hình .,Phong độ của Vidal ở tất cả các trận tại World Cup đều rất ấn tượng và chính điều đó đã thuyết phục Van Gaal muốn đưa anh về Old Trafford .
1,Huấn luyện viên Conte rời khỏi Juventus khiến cho đội bóng này càng muốn giữ chặt người hơn nữa .,Việc Juventus mới mất huấn luyện viên Conte khiến cho đội bóng này càng thêm quyết tâm giữ chặt người hơn nữa .
1,"Vì thế cái giá 35 triệu bảng khó có thể thuyết phục “ Bà đầm già ” nhả người , chẳng còn sự lựa chọn nào khác là MU phải chi thêm tiền .",Vì thế cái giá 35 triệu bảng không còn phù hợp cho nên để thuyết phục “ Bà đầm già ” nhả người thì chẳng còn cách nào khác là MU phải chi thêm tiền .
1,Nếu MU chấp nhận chi thêm tiền thì khả năng thành công của đội bóng này tăng lên rất nhiều .,Nếu đúng là MU chấp nhận chi thêm tiền thì khả năng thành công của đội bóng này cũng rất cao .
1,Theo tiết lộ của Giám đốc kỹ thuật của Juventus Pavel Nedved thì đội bóng này khó có thể bỏ qua những lời đề nghị chuyển nhượng hấp dẫn .,Theo tiết lộ của Giám đốc kỹ thuật của Juventus Pavel Nedved thì đội bóng này không thể làm ngơ trước những lời đề nghị chuyển nhượng hấp dẫn .
1,"Ông nói với Tuttosport : “ Chiến lược của chúng tôi rất rõ ràng , chúng tôi muốn giữ tất cả các cầu thủ tốt nhất của đội bao gồm Vidal và Pogba "".","Ông nói với Tuttosport : “ Chiến lược của chúng tôi ai cũng biết , chúng tôi muốn giữ Vidal và Pogba đó là 2 cầu thủ tốt nhất của đội""."
1,Chúng tôi không muốn bán Vidal và  bất cứ ai .,"Chúng tôi không muốn bán bất cứ ai , đặc biệt là Vidal ."
1,"Tuy nhiên lời đề nghị chuyển nhượng rất hấp dẫn , chúng tôi phải suy nghĩ về nó , nhưng thực sự chúng tôi không hề muốn bán nhà vô địch của mình .","Tuy nhiên lời đề nghị chuyển nhượng hấp dẫn cao dành cho họ , chúng tôi phải suy nghĩ về nó , nhưng thực lòng chúng tôi không muốn bán nhà vô địch của mình ."
1,Mục tiêu của chúng tôi là Champions League và bán cầu thủ không phải là kế hoạch của đội .,Chúng tôi muốn cạnh tranh tại Champions League và bán cầu thủ không phải là một phần của kế hoạch của đội .
1,Cụ bà cao tuổi nhất Việt Nam có thể cao tuổi nhất thế giới .,Cụ bà cao tuổi nhất Việt Nam có thể là người sống lâu nhất thế giới .
1,"Cụ Nguyễn Thị Trù 121 tuổi , hiện đang sinh sống tại huyện Bình Chánh , TPHCM được Tổ chức Kỷ lục Việt Nam ghi nhận là cụ bà cao tuổi nhất Việt Nam và có thể trở thành cụ bà cao tuổi nhất thế giới .","Cụ Nguyễn Thị Trù 121 tuổi , hiện đang sinh sống tại huyện Bình Chánh , TPHCM được Tổ chức Kỷ lục Việt Nam công nhận là cụ bà cao tuổi nhất Việt Nam và có khả năng trở thành cụ bà cao tuổi nhất thế giới ."
1,"Hiện nay kỷ lục Cụ bà cao tuổi nhất Việt Nam là cụ Nguyễn Thị Trù ( sinh ngày 04/5/1893 ) – vừa bước qua 121 tuổi hiện đang sinh sống trên địa bàn xã Đa Phước , huyện Bình Chánh , TPHCM .","Qua xác minh , hiện nay cụ Nguyễn Thị Trù đang nắm giữ kỷ lục là cụ bà cao tuổi nhất Việt Nam ( sinh ngày 04/5/1893 ) – vừa bước qua 121 tuổi hiện đang sinh sống trên địa bàn xã Đa Phước , huyện Bình Chánh , TPHCM ."
1,"Trước đây , cụ Trù cho rằng bí quyết sống lâu chỉ là ăn đúng bữa , biết thương yêu giúp đỡ mọi người , sống thoải mái để tâm hồn được thanh thản .","Trước đây , cụ Trù từng chia sẻ bí quyết sống lâu rất giản đơn , đó là ăn đúng bữa , biết thương yêu giúp đỡ mọi người , sống thoải mái để tâm hồn được thanh thản ."
1,Cụ có 11 người con nhưng đến nay thì 6 người đã mất .,Cụ sinh được 11 người con nhưng đến nay chỉ 4 người còn sống .
1,"Hiện cụ đang ở cùng gia đình người con trai út , người con trai này năm nay đã 72 tuổi .","Hiện cụ đang sống cùng với gia đình người con trai út , ông năm nay đã 72 tuổi ."
1,"Theo ghi nhận của Tổ chức Guinness Thế giới , kỷ lục về cụ bà cao tuổi nhất hiện nay là cụ Misao Okawa tại Nhật Bản - 116 tuổi .","Theo ghi nhận của Tổ chức Guinness Thế giới , cụ Misao Okawa tại Nhật Bản - 116 tuổi đang nắm giữ kỷ lục về cụ bà cao tuổi nhất hiện nay ."
1,"Do đó , Tổ chức Kỷ lục Việt Nam sẽ chi trả các chi phí để đề xuất xác lập kỷ lục cho Cụ bà cao tuổi nhất đến Tổ chức Kỷ lục Châu Á và Tổ chức Kỷ lục thế giới .","Do đó , Tổ chức Kỷ lục Việt Nam sẽ chịu các chi phí liên quan để đề xuất xác lập kỷ lục cho Cụ bà cao tuổi nhất đến Tổ chức Kỷ lục Châu Á và Tổ chức Kỷ lục thế giới ."
1,"Đồng thời , trong thời gian sắp tới , Tổ chức Kỷ lục Việt Nam sẽ tổ chức các cuộc tìm kiếm và công bố các kỷ lục về Cụ ông cao tuổi nhất , Cặp vợ chồng cao tuổi nhất và Cặp song sinh cao tuổi nhất Việt Nam .","Đồng thời , trong thời gian tới , Tổ chức Kỷ lục Việt Nam sẽ tiếp tục tìm kiếm và công bố các kỷ lục về Cụ ông cao tuổi nhất , Cặp vợ chồng cao tuổi nhất và Cặp song sinh cao tuổi nhất Việt Nam ."
1,"Bộ trưởng , Tổng Thanh tra cùng “ xử ” vụ kiện 10 năm của dân .",Vụ kiện 10 năm của dân được bộ trưởng và Tổng Thanh tra cùng “ xử ” .
1,"Hơn 10 năm , cầm đống giấy tờ liên quan mảnh đất gia đình bị lấy làm đường đi khiếu nại , ngày 22/7 , sau khi được Bộ trưởng , Chủ nhiệm Văn phòng Chính phủ và Tổng thanh tra Chính phủ tiếp , bà Mai cảm thấy như cởi bỏ bức xúc ...","Hơn 10 năm , đi khiếu nại về mảnh đất gia đình bị lấy làm đường , ngày 22/7 , sau khi được Bộ trưởng , Chủ nhiệm Văn phòng Chính phủ và Tổng thanh tra Chính phủ tiếp , bà Mai cảm thấy như cởi bỏ những ức chế ..."
1,"Ngày 22/7 , Bộ trưởng , Chủ nhiệm Văn phòng Chính phủ Nguyễn Văn Nên cùng Tổng Thanh tra Chính phủ Huỳnh Phong Tranh có buổi gặp gỡ công dân đầu tiên theo Luật Tiếp công dân và Nghị định 64 của Chính phủ .","Ngày 22/7 , Bộ trưởng , Chủ nhiệm Văn phòng Chính phủ Nguyễn Văn Nên cùng Tổng Thanh tra Chính phủ Huỳnh Phong Tranh có buổi tiếp công dân đầu tiên theo Luật Tiếp công dân và Nghị định 64 của Chính phủ ."
1,Ông Nên và ông Tranh là người chỉ đạo hướng giải quyết những vấn đề người dân bức xúc.,"Những vấn đề người dân bức xúc dẫn đến khiếu nại lâu ngày , nay được chính ông Nên và ông Tranh chỉ đạo hướng giải quyết ."
1,"Vụ bà Nguyễn Thị Bé ở cụm 11 ( Tân Lập , Đan Phượng , Hà Nội ) hơn 10 năm đi khiếu nại liên quan đến chính sách bồi thường hỗ trợ giải phóng mặt bằng khi nhà nước thu hồi đất làm đường , được Chủ nhiệm Văn phòng Chính phủ và Tổng Thanh tra Chính phủ lắng nghe kỹ càng .","Vụ bà Nguyễn Thị Bé ở cụm 11 ( Tân Lập , Đan Phượng , Hà Nội ) liên quan đến chính sách bồi thường hỗ trợ giải phóng mặt bằng khi nhà nước thu hồi đất làm đường , được Chủ nhiệm Văn phòng Chính phủ và Tổng Thanh tra Chính phủ lắng nghe cẩn thận ."
1,Ông Nguyễn Hồng Điệp - Trưởng Ban tiếp công dân Trung ương trình bày rõ vụ việc đã được Thanh tra Hà Nội và Phó Chủ tịch Hà Nội đưa ra kết luận nhưng bà Bé chưa cảm thấy thỏa đáng .,Ông Nguyễn Hồng Điệp - Trưởng Ban tiếp công dân Trung ương thông tin rõ vụ việc đã được Thanh tra Hà Nội và Phó Chủ tịch Hà Nội kết luận nhưng bà Bé chưa hài lòng .
1,"Ông Nguyễn Huy Hoàng , Chủ tịch UBND huyện Đan Phượng cho biết , sau khi Thanh tra và Phó Chủ tịch thành phố kết luận vụ việc , huyện này đã công khai phương án bồi thường cho bà Bé .","Chủ tịch UBND huyện Đan Phượng cho hay , sau khi Thanh tra và Phó Chủ tịch thành phố kết luận vụ việc , huyện đã bồi thường cho bà Bé ."
1,"Tuy nhiên , do bà Bé vẫn không chịu lên lấy tiền sau nhiều lần mời , do vậy số tiền được gửi vào Kho bạc Nhà nước .","Tuy nhiên , dù huyện nhiều lần mời nhưng bà Bé vẫn không chịu lên lấy tiền , do vậy số tiền được gửi vào Kho bạc Nhà nước ."
1,"Hiện nay , gia đình bà Bé vẫn chưa chấp thuận và đề nghị bồi thường , hỗ trợ phần tài sản trên như ban đầu ( bồi thường 70% giá trị tài sản , đơn giá năm 1999 ) được áp dụng đơn giá năm 2013 .","Hiện nay , gia đình bà Bé vẫn không nhất trí và đề nghị bồi thường , hỗ trợ phần tài sản trên phương án đã phê duyệt ban đầu ( bồi thường 70% giá trị tài sản , đơn giá năm 1999 ) được áp dụng đơn giá năm 2013 ."
1,"Theo bà Nguyễn Thị Mai ( người đại diện thay cho bà Bé ) , gia đình bà hoàn toàn ủng hộ , sẵn sàng giao đất mà không có ý kiến , khi nhà nước lấy đất làm đường .","Theo bà Nguyễn Thị Mai ( người đại diện thay cho bà Bé ) , khi nhà nước lấy đất làm đường , gia đình bà hoàn toàn ủng hộ , sẵn sàng giao đất mà không phản đối , thắc mắc ."
1,"Tuy nhiên , do cảm thấy không hợp lý trong khâu đền bù giải phóng mặt bằng nên gia đình bà chưa chịu lấy tiền .","Tuy nhiên , chính sách đền bù giải phóng mặt bằng không hợp lý nên gia đình bà chưa chịu lấy tiền ."
1,"Sau khi sự việc được trình bày rõ , Bộ trưởng Chủ nhiệm Văn phòng Chính phủ Nguyễn Văn Nên rất vui mừng khi gia đình bà Mai chấp thuận chủ trương , chính sách của nhà nước giao đất làm đường mà không phản đối .","Sau khi nghe các bên trình bày rõ ngọn ngành sự việc , Bộ trưởng Chủ nhiệm Văn phòng Chính phủ Nguyễn Văn Nên rất hoan nghênh gia đình bà Mai chấp thuận chủ trương , chính sách của nhà nước giao đất làm đường mà không thắc mắc gì ."
